,smiles,6vww_pocket108,name,6vww_pocket9,6vww_pocket100,6vww_pocket22,6vww_pocket154,6vww_pocket18,6vww_pocket57,6vww_pocket143,6vww_pocket3,6vww_pocket157,6vww_pocket37,6vww_pocket1,6vww_pocket13,6vww_pocket6,6vww_pocket17,6vww_pocket130,6vww_pocket23,6vww_pocket71,6vww_pocket62,6vww_pocket135,6vww_pocket11,6vww_pocket156,6vww_pocket8
52,O=C(NCCc1nnc2ccccn12)c1cc(Br)c[nH]1,8.000173568725586,Z203076660,8.630121231079103,10.299398422241213,9.032569885253906,8.080476760864258,9.782304763793944,11.087745666503906,7.996530532836914,8.398259162902832,7.392488956451416,8.334663391113281,9.358118057250977,9.89765739440918,9.78055191040039,12.200008392333984,8.27418327331543,8.730279922485353,8.235211372375487,10.53803825378418,6.273276329040527,12.181899070739744,7.27107572555542,9.457850456237793
53,NS(=O)(=O)c1ccc(CNC(=O)c2cc(Br)c[nH]2)s1,7.241767883300781,Z99375538,9.032758712768556,10.299474716186523,9.35230541229248,6.585681438446045,9.092584609985352,10.626626968383787,7.421206474304199,8.295001983642576,8.405664443969728,6.830930233001709,7.94856071472168,10.74870777130127,8.872652053833008,10.354026794433594,8.009415626525879,9.523643493652344,7.745949745178223,10.22356128692627,5.058396816253662,10.196998596191406,5.593334197998047,8.17524528503418
54,O=C(NCc1nnc2ccccn12)c1cc(Br)c[nH]1,8.565425872802733,Z99454914,9.214693069458008,11.054567337036133,9.890371322631836,8.220619201660156,10.115123748779297,11.27741241455078,8.031072616577147,9.123367309570312,7.739480972290039,8.282262802124022,8.853748321533203,10.696146011352539,9.492420196533203,12.567656517028807,9.27933406829834,10.050415992736816,8.014959335327147,11.623607635498047,5.245797634124756,12.06951904296875,8.603480339050293,9.07880401611328
55,O=C(N[C@H](Cc1ccccc1)C(=O)O)c1cc(Br)c[nH]1,8.000249862670897,Z1455307758,9.236778259277344,9.290254592895508,9.948152542114258,6.461939811706543,8.837779998779297,9.333600997924805,7.832051277160644,8.989405632019043,8.215944290161133,7.329730033874513,9.53321647644043,9.333581924438477,9.70089626312256,10.54803466796875,7.8943023681640625,9.906484603881836,7.986939430236816,9.423635482788086,3.769779682159424,10.498623847961426,6.663249969482423,9.422327995300293
56,O=C(Nc1cccc(NC(=O)c2ccco2)c1)c1cc(Br)c[nH]1,7.725746154785156,Z236064934,8.449271202087402,9.789731979370117,8.271071434020996,4.955277442932129,7.745739936828612,9.73655891418457,7.51372480392456,6.170783996582031,5.799273490905763,5.8789777755737305,6.238921165466309,7.682465553283691,8.507903099060059,8.632680892944336,7.276970863342285,8.17562198638916,7.674189567565918,9.55388641357422,4.771364212036133,7.954139709472656,5.766682624816895,6.116391181945801
57,Brc1c[nH]c2nccc-2c1,6.779975891113281,Z1696844476,7.084397792816162,9.215805053710938,6.301059722900393,4.778620719909668,7.203604698181152,9.34953498840332,6.747634410858152,6.040705680847168,7.475910663604736,6.0745277404785165,6.216858386993407,9.129910469055176,9.063865661621094,7.243124008178711,6.961703777313232,6.562791347503662,6.678863048553468,9.032176971435547,5.223838806152344,7.152085304260254,5.17492151260376,6.19422721862793
58,Oc1c(Br)cc(/C=C/c2ccccc2)cc1Br,4.578855514526367,DB-6400,7.683269500732423,8.014640808105469,5.032174587249756,4.326616287231444,7.668788433074951,8.07426643371582,4.5054049491882315,5.891084671020508,6.192894458770753,4.790154457092285,7.134279251098633,8.10521125793457,8.020853996276855,7.776477813720702,5.460516452789307,5.234581470489502,4.716509819030762,7.973876476287843,-0.0,7.651217460632324,4.375696659088135,6.90423583984375
59,Oc1c(Br)cc(Br)cc1Br,4.528822422027588,DB-2154,6.091071128845215,6.720482349395753,5.3551177978515625,4.6635403633117685,6.204392910003662,6.7600603103637695,4.470806121826172,4.854941368103027,5.074622631072998,5.340541362762451,4.782960891723633,6.422842502593994,6.664202690124513,6.318499565124513,4.714681625366211,5.320462703704834,4.5265212059021,6.766294002532959,3.47849440574646,6.125215530395508,4.507318496704102,4.768689632415772
60,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,5.930671215057372,DB-8411,7.037956237792969,8.372514724731445,8.21730899810791,4.154086112976073,7.430274486541747,8.759479522705076,5.484841823577881,4.567620277404785,3.2464303970336914,5.473298072814941,5.665722370147705,8.189981460571289,7.540270328521728,8.385190963745117,6.077220916748048,7.752685070037843,5.597918510437012,8.843221664428711,4.940080642700195,7.474754333496094,4.355447292327882,5.736612319946289
61,Oc1c(Br)cc(Br)c2cccnc12,6.569350242614746,DB-9463,6.81110429763794,10.024859428405762,6.921882629394531,4.798983573913574,7.525378227233888,10.033868789672852,6.444997310638428,6.350338935852051,6.473727226257324,6.878222942352295,6.3756065368652335,8.619967460632324,9.788606643676758,7.5687255859375,5.219454765319824,6.9814815521240225,6.676811218261719,10.05571174621582,3.776211261749268,7.650777816772461,4.873846054077148,6.24043083190918
62,CC(C)(O)CN(Cc1ccccc1)C(=O)c1cc(Br)cc2[nH]cnc12,6.3095459938049325,Z2003521630,7.75885534286499,9.396090507507324,7.020848274230957,4.897409439086914,9.11937141418457,10.004003524780273,6.233194828033447,7.843910217285156,7.1450462341308585,6.846311569213867,8.557421684265138,8.409510612487793,9.503767013549805,9.216582298278807,6.755234718322754,6.8473567962646475,6.50274658203125,9.96208953857422,-0.0,8.92909049987793,4.857139587402344,8.540650367736816
63,CC1CCOCCN1C(=O)c1cc(Br)cc2[nH]cnc12,6.299740314483643,Z2003517480,6.937873363494872,9.423624038696287,7.439136981964111,4.423447608947754,8.381942749023438,9.758742332458496,6.339913368225098,7.355097770690918,6.847184181213379,6.957792282104492,7.844888687133789,8.567874908447267,9.594646453857422,8.127217292785645,6.275444030761719,8.13762378692627,6.423476219177246,9.54797077178955,-0.0,8.612033843994139,4.540932655334473,7.84451961517334
64,Cc1c(C(=O)NC(C)C(C)(C)C)cc(Br)cc1S(N)(=O)=O,4.5024375915527335,Z1324001286,7.182339668273926,8.007142066955566,5.8953399658203125,3.480620622634888,5.760735511779785,8.076623916625978,4.3394622802734375,5.3018293380737305,5.384226799011231,5.305152893066406,5.4109787940979,7.372106075286865,8.34346866607666,6.64433479309082,4.56527042388916,5.942617416381836,4.248952865600587,8.143481254577638,-0.0,6.29941463470459,3.386152029037476,5.43197774887085
65,CC(C)N1CCC(NC(=O)c2cc(Br)cc(S(C)(=O)=O)c2F)CC1,4.83254861831665,Z971265288,6.375711441040039,7.33783483505249,5.79899787902832,3.257736921310425,6.709388732910156,8.883941650390625,5.28029727935791,4.394362449645996,5.912694454193115,5.502514839172363,4.290440082550049,6.977700233459473,7.4621968269348145,6.204106330871582,5.4309115409851065,6.473205089569093,4.717006206512451,8.712616920471191,1.0379070043563845,6.681953430175781,3.3631341457366943,4.886633396148682
66,Cc1c(C(=O)NCCCCN2CCOCC2)cc(Br)cc1S(N)(=O)=O,4.821627140045166,Z1323925887,6.2056217193603525,8.545356750488281,6.405499458312987,3.193355083465576,7.04446268081665,8.553217887878418,4.675416946411133,3.420940399169922,5.548274040222168,4.578976631164551,3.676772594451904,7.756610870361327,8.059900283813478,7.9508376121521,4.9187583923339835,6.610494613647461,4.778782844543457,8.608291625976562,1.0675587654113772,6.879891872406006,2.677294969558716,4.55185079574585
67,CS(=O)(=O)c1cc(Br)cc(C(=O)NCCNc2cnccn2)c1F,5.438177108764648,Z971635284,6.82053804397583,10.151346206665039,6.449054718017577,4.2737674713134775,7.695485115051269,9.273855209350586,5.684536457061768,6.272502422332764,7.13530158996582,6.096025466918945,6.691067695617676,7.703198432922362,8.235614776611326,7.986330032348633,6.254318714141848,6.408228874206543,5.6232781410217285,9.24837589263916,2.0832500457763667,7.617998123168945,4.2830681800842285,6.92929744720459
68,O=C(NCc1cccc(CN2CCOCC2)c1)c1cc(Br)cc2[nH]cnc12,7.069904327392577,Z2002640245,7.905256271362305,8.765385627746582,6.803181171417236,5.0231547355651855,6.9411988258361825,7.978237628936768,7.000126838684082,6.458740234375,5.043087959289551,6.398978233337402,8.491939544677733,9.01436996459961,9.498316764831543,9.26930046081543,5.67987060546875,6.790888786315918,7.005439758300781,8.91706371307373,-0.0,9.007023811340332,2.8265972137451167,8.481906890869139
69,Cc1nccc(CNC(=O)c2cc(Br)cc3[nH]cnc23)n1,7.922512531280518,Z2002671963,8.155052185058594,9.85858154296875,8.876263618469238,5.91746711730957,9.261688232421877,10.338497161865234,7.2959046363830575,8.193595886230469,8.540496826171875,8.738076210021973,8.195106506347656,8.833826065063477,10.069580078125,8.623414993286133,7.3146324157714835,8.94824504852295,7.926006317138673,10.16512393951416,4.431089878082275,8.75504207611084,6.507362842559815,8.392116546630861
70,Cc1c(C(=O)NCc2ncc[nH]2)cc(Br)cc1[N+](=O)[O-],8.033233642578125,Z1701169061,8.229721069335938,10.903491973876953,8.270929336547853,5.6798763275146475,8.356952667236326,10.57834243774414,8.028079986572267,7.38556957244873,7.133938789367676,6.75432014465332,7.7237815856933585,8.898859024047852,8.370083808898926,8.84272289276123,7.193591117858888,7.807754516601562,7.769309997558594,11.379137992858887,4.012188911437988,9.129143714904783,5.96773624420166,7.986007690429687
71,Cc1c(C(=O)O)cc(Br)cc1S(=O)(=O)N1CCCC1,4.781517028808594,Z1682077245,7.428761959075928,8.711315155029299,5.924708366394043,3.9266316890716553,7.356403350830077,8.686413764953612,4.720212936401367,6.092215061187744,5.526347637176514,4.2725348472595215,6.075109004974365,8.519467353820799,8.512310981750487,7.39344310760498,5.273417472839356,6.074857711791992,4.62119197845459,8.693443298339844,-0.0,7.890739440917969,3.6718482971191406,6.089248180389402
72,Cc1cc(Br)cn(CCCN2C(=O)CNC2=O)c1=O,5.21166467666626,Z1527307427,6.450547218322754,9.544471740722656,6.24644660949707,5.216896057128906,7.628718852996826,9.211292266845703,5.436994552612305,6.502180576324463,7.177233695983888,5.81649923324585,7.707966804504394,8.628917694091799,8.573087692260742,8.001473426818848,6.742876529693604,6.543648719787598,5.255294799804688,9.169713020324707,3.4013266563415527,8.149214744567871,5.296903133392334,7.517046928405763
73,Cc1cc(Br)cc(C(=O)O)c1N,5.531439781188965,Z1272739859,6.213248252868652,8.372841835021973,5.802449703216553,4.863940715789795,7.042929649353027,8.381003379821777,5.490300178527832,5.669114112854004,5.980858325958253,5.727437973022461,5.687443733215332,7.601077079772949,8.136456489562987,7.018734931945801,5.991480827331543,5.650548458099365,5.404240608215332,8.581509590148926,4.184258460998535,6.982328414916992,5.051974296569824,5.6640682220458975
74,Cc1cc(Br)cc(C)c1OCCn1cnc2ccccc2c1=O,5.505363464355469,Z57749714,7.818260669708253,10.205358505249023,6.612557888031006,4.645685195922852,6.76694393157959,10.06235408782959,5.191404819488525,8.138439178466799,5.30827522277832,6.390583038330077,8.312047958374022,8.899191856384277,9.709174156188963,7.933944225311277,4.318418502807616,6.4340105056762695,5.217015266418457,10.261402130126953,-0.0,7.026288986206055,4.909635543823242,8.174084663391112
75,Cc1cc(Br)cc(C)c1S(=O)(=O)Nc1cc(-c2cccnc2)n[nH]1,7.006381988525393,Z1421553319,7.757465362548827,9.572842597961426,8.352249145507812,5.4695701599121085,9.034164428710938,9.541252136230467,7.192654609680176,8.050899505615233,10.437606811523438,6.172056198120117,8.110312461853027,8.808246612548828,8.792660713195799,10.815011978149414,7.275289535522461,7.954615116119385,7.0141358375549325,10.68602180480957,1.713876485824585,10.182862281799316,3.84939169883728,8.39210033416748
76,Cc1cc(Br)cc(Cl)c1OCC(=O)N(C1CCCC1)C1CCS(=O)(=O)C1,4.383351802825929,Z92155181,6.0484886169433585,7.553277015686035,6.57075834274292,2.7140610218048096,7.607596397399902,7.472869873046875,4.254133701324463,5.1125593185424805,4.985210418701172,4.295327663421632,5.064908981323242,6.328048706054688,7.888218402862549,7.424102306365968,4.768492698669434,6.2715415954589835,4.2564001083374015,7.532913684844973,0.0793527364730835,7.72004508972168,3.1251254081726074,5.508085250854492
77,Cc1cc(Br)cc(Cl)c1OCC(=O)N(Cc1ccccc1)C1CCS(=O)(=O)C1,4.368420600891113,Z25816647,6.249813556671143,6.515580654144287,3.8094961643218994,2.146767854690552,6.886538505554199,7.408519268035889,4.227675437927246,4.496041774749756,4.987129211425781,3.583688497543335,5.044636249542236,6.48485279083252,6.751233577728272,7.0972394943237305,4.108413219451903,3.7642917633056636,4.308479309082031,7.172039985656737,-0.0,7.1045470237731925,2.7355477809906006,5.39423131942749
78,Cc1cc(Br)cc(Cl)c1OCC(=O)N(C)Cc1cnn(Cc2ccccc2)c1,5.052031517028809,Z131767978,6.7485456466674805,7.700568199157715,4.2241153717041025,2.0631973743438716,8.036837577819824,7.692751407623291,4.905190944671631,5.899563789367676,4.671531677246094,3.856329679489136,6.0685672760009775,7.4747490882873535,7.539479255676269,7.3952956199646,4.473478317260742,4.113943576812743,4.872557163238525,7.71645975112915,-0.0,8.011747360229492,2.3581407070159908,6.48325252532959
79,Cc1cc(Br)cc(Cl)c1OCC(=O)N1CCC(C(=O)Nc2ccccc2O)CC1,7.049814224243164,Z146502834,7.906367778778076,8.031526565551758,5.539045333862305,4.6720170974731445,5.860842704772949,8.573405265808105,5.990057945251465,1.0912199020385742,1.6921873092651367,5.9433555603027335,0.9608653783798218,8.95989990234375,8.056955337524414,7.781516075134277,4.665149688720703,5.800690650939941,5.167541980743408,8.351578712463379,-0.0,6.008908748626709,3.255871295928955,2.4955475330352783
80,CC(=O)N1CCN(C(=O)COc2c(C)cc(Br)cc2Cl)CC1,5.272712230682373,Z25816400,7.322253227233888,7.953785896301269,5.947244167327881,3.568208932876587,7.24287748336792,8.781658172607424,5.050370216369629,5.562307357788086,5.475708484649658,4.884488105773926,5.565369606018066,7.1784119606018075,8.090744018554688,7.1339521408081055,4.9697113037109375,5.777489185333253,5.0978546142578125,8.557265281677246,2.618518352508545,6.975383281707764,3.3300812244415283,5.652878284454348
81,Cc1cc(Br)cc(Cl)c1OCC(=O)N1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,4.0615339279174805,Z27642783,5.224282264709473,5.329179763793945,3.7771034240722656,1.2436890602111816,5.5525312423706055,5.327190399169922,4.258608818054198,2.2795584201812744,0.6580512523651123,3.3531594276428223,2.214653491973877,6.771627426147461,6.932858467102051,5.587785720825195,2.939124584197998,3.905023097991944,4.238806247711182,6.461880207061768,-0.0,5.649092674255371,-0.0,2.771551609039306
82,Cc1cc(Br)cc(Cl)c1OCC(=O)N1CCN(C)c2nc3ccccc3nc21,5.4237098693847665,Z235431238,8.180454254150389,10.603020668029783,7.2750606536865225,2.8862767219543457,7.701305866241455,10.378779411315918,5.624742031097412,5.563856601715088,2.7878851890563965,5.502862930297852,6.161372184753418,8.345763206481934,10.581062316894533,7.309402465820312,6.347029209136963,7.035816192626952,5.366436958312988,10.51225757598877,-0.0,7.596550464630128,2.9957597255706787,6.020430564880371
83,Cc1cc(Br)c(S(=O)(=O)NCCCN2CCOCC2)cc1C,5.273704528808594,Z285128284,7.130681037902832,7.66127872467041,5.849974632263184,3.031923770904541,7.450901985168457,7.759990692138673,4.985031127929688,7.308908462524414,6.906574726104736,4.984671592712402,7.467318534851074,7.5006279945373535,7.681114196777344,7.311622619628906,6.7263264656066895,6.274727821350098,5.02791166305542,7.639142513275146,-0.0,7.409170627593994,3.3919353485107417,7.7306036949157715
84,Cc1cc(Br)c(S(=O)(=O)NCCCn2ccnc2)cc1C,5.93128776550293,Z199510758,7.864407062530518,8.446741104125978,6.1506781578063965,3.939992427825928,7.789138793945312,8.42924690246582,5.896529197692871,7.43890380859375,7.8063764572143555,5.562294960021973,7.882965087890625,7.804352283477782,7.735962390899657,7.630032539367676,7.10270881652832,6.0339107513427725,5.4560394287109375,8.451281547546388,-0.0,7.81450605392456,4.09499454498291,8.407831192016603
85,Cc1cc(Br)c(S(=O)(=O)NCc2ccccc2)cc1C,6.185723304748535,Z1346174688,8.689560890197754,9.431870460510254,6.615213394165039,4.569990634918213,7.964588642120361,9.412236213684082,6.049258708953857,7.612667560577393,8.045857429504395,6.163134574890138,7.934903144836426,8.678213119506836,9.577448844909668,7.835491180419923,6.65487813949585,6.734637260437013,6.317509174346924,9.488173484802246,-0.0,8.131484985351562,4.762640953063965,8.060111999511719
86,Cc1cc(Br)c(S(=O)(=O)n2ccnc2)cc1C,5.770468711853027,Z1728117074,6.906373977661133,8.378767967224121,6.646109580993652,3.893094778060913,8.164226531982424,8.292531967163086,5.375785827636719,6.158950805664063,6.236947059631348,5.7853102684021,6.0484232902526855,8.099067687988281,7.6239562034606925,7.998143196105957,6.670182704925537,6.539830684661865,5.189592361450195,8.299209594726562,-0.0,8.104259490966799,3.9708034992218018,6.3031373023986825
87,Cc1cc(Br)c(S(=O)(=O)n2nnc3ccccc32)cc1C,5.5276360511779785,Z199511210,8.467962265014647,8.321491241455076,6.480611801147461,4.355171203613281,7.3621110916137695,8.636868476867676,5.507790565490723,6.932746410369872,5.382387161254883,5.9920525550842285,6.926320552825928,7.7664246559143075,8.604389190673826,7.208988666534424,6.031542778015138,6.513529777526856,5.164006233215332,8.573486328125,-0.0,6.999066352844237,4.410064697265625,7.0289669036865225
88,Cc1cc(Br)cc2c1NC(=O)C2=O,5.384177207946777,Z381785666,6.185378074645996,9.241870880126953,6.3988399505615225,4.8443756103515625,7.095244407653809,9.118319511413574,5.411089420318604,5.658859729766848,6.241669654846191,5.700712203979492,5.583657264709473,7.36825704574585,8.537636756896973,6.917226791381836,5.50633430480957,6.5671586990356445,5.369450569152832,9.185689926147461,4.488828659057617,6.957583427429199,4.802396774291992,5.591711044311523
89,Cc1nccc(C(=O)N2CCCc3cc(Br)cc(C)c32)n1,5.226574897766113,Z1096295042,7.51447582244873,8.84947395324707,6.132920265197754,3.712369441986084,6.443882465362549,9.341056823730467,5.2529168128967285,5.96795129776001,5.5342369079589835,5.9095826148986825,6.107740879058838,8.011890411376951,8.703025817871094,6.87506103515625,5.292743682861328,5.88504695892334,5.081447124481201,9.461411476135254,0.7501382827758789,6.620511054992676,3.481584072113037,6.1404337882995605
90,Cc1cc(Br)cc2c1CN(Cc1nccc(N)n1)CC2,6.60150146484375,Z1591647672,8.302445411682129,9.316109657287598,7.8058409690856925,5.207957267761231,8.749608993530272,9.391303062438963,6.610302448272705,7.596343994140625,7.606741905212402,7.197639465332031,7.67744779586792,8.807896614074707,8.570533752441406,8.990971565246582,6.534610271453857,7.839600563049316,6.476505756378174,9.350284576416016,2.202134609222412,8.58705997467041,4.731703758239746,7.902477264404298
91,Cc1cc(Br)cc2c(O)c(C(=O)O)cnc12,5.575875282287598,Z857667040,7.734537601470947,11.340320587158205,8.573081970214844,5.808615684509277,7.355604648590088,11.272188186645508,5.644425392150879,6.867831230163574,6.148368835449219,7.527153015136719,7.076067924499513,8.626503944396973,10.332115173339844,6.769818305969237,5.633294105529785,8.426302909851074,5.529419898986816,11.035255432128906,4.7115745544433585,7.248414993286133,4.644712448120117,7.126761436462402
92,Cc1cc(Br)c(O)c2ncccc12,6.3988304138183585,DB-9182,6.669250965118407,10.031864166259766,6.989211082458496,4.8394508361816415,7.51063346862793,10.005559921264648,6.2666730880737305,6.225081443786621,6.566641807556152,6.994780540466309,6.391815662384032,8.623638153076174,9.66364288330078,7.642610549926758,5.008804321289063,7.022413730621338,6.621540069580077,9.950826644897461,3.749615669250488,7.6486878395080575,4.811413764953613,6.2938551902771
93,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,6.64307975769043,DB-7243,7.464505195617676,8.181181907653809,5.58781099319458,4.379426956176759,8.098980903625487,8.084929466247559,6.420407295227051,6.262807846069336,5.218241214752197,5.7246055603027335,6.1053099632263175,7.780722141265869,7.901785850524902,8.311502456665039,5.645400524139402,5.734320640563965,6.2197136878967285,7.892892360687256,3.5010268688201904,8.183243751525879,4.490720272064209,6.295947551727295
94,CC1C(=O)N(Cc2cc(Br)cc3cccnc23)C(=O)C1C,5.522875785827637,Z1416744445,7.681745529174805,10.120405197143556,7.373820304870605,3.9796876907348633,9.421892166137695,10.092019081115724,5.593340873718262,7.5251784324646,5.472580432891847,6.336669921875,7.747252464294434,9.249524116516113,9.754521369934082,9.371514320373537,5.377415657043457,7.148326396942139,5.409869194030762,10.288628578186037,0.907096028327942,9.536892890930176,4.19614315032959,6.902905464172362
95,CC1(C)CC(=O)N(Cc2cc(Br)cc3cccnc23)C1=O,5.374544143676758,Z1416732385,7.7077674865722665,9.773199081420898,6.70934009552002,4.269190311431885,9.553842544555664,9.877096176147461,5.285142421722412,6.3841938972473145,5.496390342712402,6.848114490509032,7.037413120269775,7.875772953033447,9.662304878234863,9.437225341796877,5.873790264129639,7.127979278564452,5.241581439971924,9.80328369140625,-0.0,9.497111320495604,3.770106315612793,6.707821369171143
96,CC1(c2ccccc2Cl)NC(=O)N(Cc2cc(Br)cc3c2OC(c2ccccc2)OC3)C1=O,4.979672908782959,Z14094948,8.285879135131836,8.00267219543457,5.017571449279785,1.5713820457458496,6.017901420593263,9.892301559448242,4.839134216308594,3.421168088912964,3.6003856658935547,5.331096649169922,6.298811912536621,8.043838500976562,8.338047027587889,8.108936309814451,4.991631507873535,5.1427035331726065,4.866924285888672,9.900647163391113,-0.0,7.412950038909912,1.6154189109802246,6.107274055480957
